"condition_id","mission","algorithm","top_k_level","top_k_rate","top_k_cells","trial_id","run_generation","robot_id","device_id","build_id","journaled_at","allocator_call_count","timed_allocator_call_count","calls_with_filter","candidate_filter_invocation_count","call_class_counts","allocator_time_total_us","allocator_time_mean_us","allocator_time_median_us","allocator_time_p95_us","allocator_time_max_us","candidate_filter_time_total_us","candidate_filter_time_mean_us","candidate_filter_time_median_us","candidate_filter_time_p95_us","candidate_filter_time_max_us","allocator_exclusive_time_total_us","allocator_exclusive_time_mean_us","allocator_exclusive_time_median_us","allocator_exclusive_time_p95_us","allocator_exclusive_time_max_us","campaign_id","campaign_manifest_schema","campaign_manifest_sha256","implementation_id","campaign_build_id","build_manifest_sha256","allocator_source_bundle_sha256","deployed_module_set_sha256","host_source_sha256","simulator_source_sha256","scenario_sha256","analysis_valid","invalidation_reason","historical_system_csv","historical_system_sha256"
"bayesian_hipc_topk_010_k36","bayesian","HIPC","10%","0.1","36","67","1","00","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785469470.1145222","42","42","29","29","cached_or_maintenance:13;full_allocation_solve:29","58341903.0","1389092.9285714286","1556725.0","3215205.0","3937420.0","27781015.0","661452.7380952381","716325.0","1491590.0","1559435.0","30560888.0","727640.1904761905","787460.5","1879601.0","2377985.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\hipc_topk_10\system_performance.csv","0cd7eee6a8715c2636d9bc732192dd12bb0ca52a97845b64da486d4c54834d6c"
"bayesian_hipc_topk_010_k36","bayesian","HIPC","10%","0.1","36","67","1","01","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785469476.3575506","53","53","40","40","cached_or_maintenance:13;full_allocation_solve:40","85373983.0","1610829.8679245282","1585009.0","3871284.0","4102901.0","44680484.0","843028.0","944127.0","1529227.0","1725917.0","40693499.0","767801.8679245283","797263.0","2376984.0","2483324.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\hipc_topk_10\system_performance.csv","0cd7eee6a8715c2636d9bc732192dd12bb0ca52a97845b64da486d4c54834d6c"
"bayesian_hipc_topk_010_k36","bayesian","HIPC","10%","0.1","36","67","1","02","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785469482.581447","64","64","51","51","cached_or_maintenance:13;full_allocation_solve:51","104495794.0","1632746.78125","1589990.5","4228325.0","4721433.0","52806096.0","825095.25","822209.5","1502076.0","1818510.0","51689698.0","807651.53125","652835.0","2877908.0","3348798.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\hipc_topk_10\system_performance.csv","0cd7eee6a8715c2636d9bc732192dd12bb0ca52a97845b64da486d4c54834d6c"
"bayesian_hipc_topk_010_k36","bayesian","HIPC","10%","0.1","36","67","1","03","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785469488.8032105","43","43","33","33","cached_or_maintenance:10;full_allocation_solve:33","68153968.0","1584976.0","1687536.0","3296475.0","4189623.0","38090292.0","885820.7441860465","1081371.0","1515549.0","1804049.0","30063676.0","699155.2558139535","539737.0","1929965.0","2741304.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\hipc_topk_10\system_performance.csv","0cd7eee6a8715c2636d9bc732192dd12bb0ca52a97845b64da486d4c54834d6c"
"bayesian_hipc_topk_010_k36","bayesian","HIPC","10%","0.1","36","80","1","00","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785472315.7441728","31","31","25","25","cached_or_maintenance:6;full_allocation_solve:25","54554563.0","1759824.6129032257","1962024.0","2511128.0","5116715.0","38995950.0","1257933.8709677418","1386224.0","2108966.0","2609995.0","15558613.0","501890.7419354839","523249.0","744600.0","2506720.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\hipc_topk_10\system_performance.csv","0cd7eee6a8715c2636d9bc732192dd12bb0ca52a97845b64da486d4c54834d6c"
"bayesian_hipc_topk_010_k36","bayesian","HIPC","10%","0.1","36","80","1","01","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785472328.2305388","26","26","20","20","cached_or_maintenance:6;full_allocation_solve:20","58263224.0","2240893.230769231","1895574.0","5010224.0","5102791.0","32901711.0","1265450.423076923","1317717.5","2294068.0","2605061.0","25361513.0","975442.8076923077","663691.5","2719970.0","2732691.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\hipc_topk_10\system_performance.csv","0cd7eee6a8715c2636d9bc732192dd12bb0ca52a97845b64da486d4c54834d6c"
"bayesian_hipc_topk_010_k36","bayesian","HIPC","10%","0.1","36","80","1","02","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785472321.9874396","40","40","34","34","cached_or_maintenance:6;full_allocation_solve:34","93918867.0","2347971.675","2079549.0","5149068.0","5220620.0","58360513.0","1459012.825","1531599.5","2378705.0","2710930.0","35558354.0","888958.85","610558.0","2590369.0","2885454.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\hipc_topk_10\system_performance.csv","0cd7eee6a8715c2636d9bc732192dd12bb0ca52a97845b64da486d4c54834d6c"
"bayesian_hipc_topk_010_k36","bayesian","HIPC","10%","0.1","36","80","1","03","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785472309.5148826","37","37","33","33","cached_or_maintenance:4;full_allocation_solve:33","86447558.0","2336420.4864864866","2229934.0","4938228.0","5070090.0","57648691.0","1558072.7297297297","1730197.0","2426607.0","2586530.0","28798867.0","778347.7567567568","532240.0","2541734.0","2593829.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\hipc_topk_10\system_performance.csv","0cd7eee6a8715c2636d9bc732192dd12bb0ca52a97845b64da486d4c54834d6c"
"bayesian_hipc_topk_010_k36","bayesian","HIPC","10%","0.1","36","94","1","00","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785474194.6860995","35","35","24","24","cached_or_maintenance:11;full_allocation_solve:24","43657257.0","1247350.2","1433989.0","3093246.0","3183823.0","14426348.0","412181.3714285714","578161.0","654777.0","728995.0","29230909.0","835168.8285714285","837674.0","2457853.0","2461795.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\hipc_topk_10\system_performance.csv","0cd7eee6a8715c2636d9bc732192dd12bb0ca52a97845b64da486d4c54834d6c"
"bayesian_hipc_topk_010_k36","bayesian","HIPC","10%","0.1","36","94","1","01","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785474200.925383","42","42","32","32","cached_or_maintenance:10;full_allocation_solve:32","54063952.0","1287236.9523809524","1504496.0","2136629.0","3194742.0","19378900.0","461402.38095238095","580823.0","663728.0","770772.0","34685052.0","825834.5714285715","922639.5","1496065.0","2430751.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\hipc_topk_10\system_performance.csv","0cd7eee6a8715c2636d9bc732192dd12bb0ca52a97845b64da486d4c54834d6c"
"bayesian_hipc_topk_010_k36","bayesian","HIPC","10%","0.1","36","94","1","02","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785474207.1663744","29","29","18","18","cached_or_maintenance:11;full_allocation_solve:18","32273305.0","1112872.5862068965","1391403.0","2283404.0","3201594.0","11328129.0","390625.1379310345","590593.0","685939.0","792772.0","20945176.0","722247.448275862","787679.0","1613430.0","2408822.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\hipc_topk_10\system_performance.csv","0cd7eee6a8715c2636d9bc732192dd12bb0ca52a97845b64da486d4c54834d6c"
"bayesian_hipc_topk_010_k36","bayesian","HIPC","10%","0.1","36","94","1","03","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785474188.4386215","16","16","8","8","cached_or_maintenance:8;full_allocation_solve:8","10606952.0","662934.5","492517.5","3223735.0","3223735.0","4966709.0","310419.3125","286066.5","782612.0","782612.0","5640243.0","352515.1875","195022.5","2441123.0","2441123.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\hipc_topk_10\system_performance.csv","0cd7eee6a8715c2636d9bc732192dd12bb0ca52a97845b64da486d4c54834d6c"
"bayesian_hipc_topk_010_k36","bayesian","HIPC","10%","0.1","36","108","1","00","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785475539.011701","53","53","5","5","cached_or_maintenance:48;full_allocation_solve:5","15730447.0","296800.88679245283","19029.0","2966734.0","2988783.0","2591873.0","48903.264150943396","0.0","516639.0","524619.0","13138574.0","247897.62264150943","19029.0","2442908.0","2475612.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\hipc_topk_10\system_performance.csv","0cd7eee6a8715c2636d9bc732192dd12bb0ca52a97845b64da486d4c54834d6c"
"bayesian_hipc_topk_010_k36","bayesian","HIPC","10%","0.1","36","108","1","01","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785475526.4911132","50","50","3","3","cached_or_maintenance:47;full_allocation_solve:3","8938322.0","178766.44","19254.0","2046730.0","3002400.0","1582517.0","31650.34","0.0","519689.0","532627.0","7355805.0","147116.1","19254.0","1527041.0","2472199.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\hipc_topk_10\system_performance.csv","0cd7eee6a8715c2636d9bc732192dd12bb0ca52a97845b64da486d4c54834d6c"
"bayesian_hipc_topk_010_k36","bayesian","HIPC","10%","0.1","36","108","1","02","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785475532.7457871","48","48","1","1","cached_or_maintenance:47;full_allocation_solve:1","3889240.0","81025.83333333333","19123.5","20040.0","2991284.0","560152.0","11669.833333333334","0.0","0.0","560152.0","3329088.0","69356.0","19123.5","20040.0","2431132.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\hipc_topk_10\system_performance.csv","0cd7eee6a8715c2636d9bc732192dd12bb0ca52a97845b64da486d4c54834d6c"
"bayesian_hipc_topk_010_k36","bayesian","HIPC","10%","0.1","36","108","1","03","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785475545.2727757","47","47","2","2","cached_or_maintenance:45;full_allocation_solve:2","6817278.0","145048.46808510637","19073.0","20497.0","2996242.0","1063114.0","22619.44680851064","0.0","0.0","533229.0","5754164.0","122429.02127659574","19073.0","20497.0","2463013.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\hipc_topk_10\system_performance.csv","0cd7eee6a8715c2636d9bc732192dd12bb0ca52a97845b64da486d4c54834d6c"
"bayesian_hipc_topk_010_k36","bayesian","HIPC","10%","0.1","36","127","1","00","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785476999.5261748","37","37","1","1","cached_or_maintenance:36;full_allocation_solve:1","4376437.0","118282.08108108108","18811.0","20768.0","3699664.0","1276101.0","34489.21621621621","0.0","0.0","1276101.0","3100336.0","83792.86486486487","18811.0","20768.0","2423563.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\hipc_topk_10\system_performance.csv","0cd7eee6a8715c2636d9bc732192dd12bb0ca52a97845b64da486d4c54834d6c"
"bayesian_hipc_topk_010_k36","bayesian","HIPC","10%","0.1","36","127","1","01","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785476993.278345","38","38","2","2","cached_or_maintenance:36;full_allocation_solve:2","8058241.0","212058.97368421053","19079.5","3650265.0","3723613.0","2473868.0","65101.78947368421","0.0","1150347.0","1323521.0","5584373.0","146957.18421052632","19079.5","2400092.0","2499918.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\hipc_topk_10\system_performance.csv","0cd7eee6a8715c2636d9bc732192dd12bb0ca52a97845b64da486d4c54834d6c"
"bayesian_hipc_topk_010_k36","bayesian","HIPC","10%","0.1","36","127","1","02","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785477012.0035036","38","38","2","2","cached_or_maintenance:36;full_allocation_solve:2","7985570.0","210146.57894736843","19123.0","3591900.0","3709307.0","2272019.0","59789.97368421053","0.0","989140.0","1282879.0","5713551.0","150356.6052631579","19123.0","2426428.0","2602760.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\hipc_topk_10\system_performance.csv","0cd7eee6a8715c2636d9bc732192dd12bb0ca52a97845b64da486d4c54834d6c"
"bayesian_hipc_topk_010_k36","bayesian","HIPC","10%","0.1","36","127","1","03","e4621cb30b43372f","micropython_1_24_o0_2539f0c4fe4d","1785477005.7776058","36","36","2","2","cached_or_maintenance:34;full_allocation_solve:2","8172909.0","227025.25","18834.0","3717603.0","3816805.0","2666794.0","74077.61111111111","0.0","1235674.0","1431120.0","5506115.0","152947.63888888888","18834.0","2385685.0","2481929.0","pololu_native_persistent_v8","2","e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166","pololu_native_persistent_hil_v2","micropython_1_24_o0_2539f0c4fe4d","7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb","2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268","ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee","b1c51cb7bdb531f461f8bb8832fef6ab74619bffe0fef7294b38d72c241fd19a","c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8","9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085","True","","C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\hipc_topk_10\system_performance.csv","0cd7eee6a8715c2636d9bc732192dd12bb0ca52a97845b64da486d4c54834d6c"
