trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,top_k_rate,top_k_max_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,trial_status,failure_type,failure_message,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,debug_max_events,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max
399,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,73,10,63,71,6,5,0,0,474,1418,0,,78,396,163,311,454,311,0.0,6.676056338028169,7.2063492063492065,4.260273972602739,4.936507936507937,4.380281690140845,acbba_entry:311;clue:12;collision_intent:77;state:73;target:1,19,122,0.02464788732394374,56,108.978875,2.497711,32.10386,0.937034,47,76.87501499999999,1.809553
400,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,15,15,0,19,0,0,0,0,32,93,0,,17,15,32,0,0,0,0.0,1.6842105263157894,0.0,0.0,0.0,0.0,collision_intent:16;state:15;target:1,4,9,0.03947368421052633,14,0.5928610000000001,0.111941,0.5928610000000001,0.111941,0,0.0,0.0
401,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,416,60,356,316,104,38,5,5,2422,7263,0,,445,1977,877,1545,2302,1545,0.0,7.6645569620253164,6.466292134831461,3.7139423076923075,4.339887640449438,4.889240506329114,acbba_entry:1545;clue:16;collision_intent:444;state:416;target:1,109,619,0.06487341772151889,355,775.6708290000001,18.629021,465.590791,17.294625,297,310.080038,3.5976
402,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,74,74,0,78,0,0,0,0,149,444,0,,75,74,149,0,0,0,0.0,1.9102564102564104,0.0,0.0,0.0,0.0,collision_intent:74;state:74;target:1,19,39,0.012820512820512775,72,2.4306650000000003,0.115333,2.4306650000000003,0.115333,0,0.0,0.0
403,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,94,49,45,95,3,6,1,1,413,1236,0,,101,312,199,214,315,214,0.0,4.347368421052631,7.0,2.276595744680851,4.7555555555555555,2.2526315789473683,acbba_entry:214;clue:4;collision_intent:100;state:94;target:1,26,113,0.0552631578947369,117,140.08591800000002,2.30119,36.529785,0.830309,70,103.55613300000002,1.67249
404,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,42,42,0,46,0,0,0,0,85,250,0,,43,42,85,0,0,0,0.0,1.8478260869565217,0.0,0.0,0.0,0.0,collision_intent:42;state:42;target:1,11,23,0.021739130434782705,40,1.3269680000000001,0.112837,1.3269680000000001,0.112837,0,0.0,0.0
405,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,171,71,100,149,26,16,3,3,733,2198,0,,180,553,359,374,590,374,0.0,4.919463087248322,5.9,2.1871345029239766,3.74,2.51006711409396,acbba_entry:374;clue:8;collision_intent:179;state:171;target:1,46,194,0.005033557046979942,155,186.453782,18.046111,50.276944,0.94513,85,136.17683800000003,17.673485
406,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,240,23,217,204,40,24,3,3,1498,4492,0,,262,1236,518,980,1451,980,0.0,7.3431372549019605,6.686635944700461,4.083333333333333,4.516129032258065,4.803921568627451,acbba_entry:980;clue:16;collision_intent:261;state:240;target:1,66,397,0.08333333333333326,241,529.13987,10.828413,236.93186500000002,9.326843,219,292.208005,1.873746
407,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,117,23,94,105,16,11,2,2,734,2198,0,,131,603,252,482,687,482,0.0,6.9904761904761905,7.308510638297872,4.119658119658119,5.127659574468085,4.59047619047619,acbba_entry:482;clue:4;collision_intent:130;state:117;target:1,31,188,0.07857142857142851,113,207.78221200000002,2.514927,64.464372,1.107281,91,143.31784,1.768941
408,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,60,60,0,64,0,0,0,0,121,361,0,,61,60,121,0,0,0,0.0,1.890625,0.0,0.0,0.0,0.0,collision_intent:60;state:60;target:1,15,31,0.0,58,1.8189,0.117157,1.8189,0.117157,0,0.0,0.0
409,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,112,27,85,97,19,12,1,1,641,1921,0,,120,521,236,405,586,405,0.0,6.608247422680412,6.894117647058824,3.6160714285714284,4.764705882352941,4.175257731958763,acbba_entry:405;clue:4;collision_intent:119;state:112;target:1,29,164,0.028350515463917425,108,179.665124,2.396425,53.797487000000004,0.906888,82,125.86763699999997,1.714251
410,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,133,95,38,130,7,4,0,0,395,1180,0,,135,260,272,123,205,123,0.0,3.0384615384615383,5.394736842105263,0.924812030075188,3.236842105263158,0.9461538461538461,acbba_entry:123;clue:4;collision_intent:134;state:133;target:1,35,102,0.023076923076922995,120,56.02488099999999,2.222785,17.290453,0.825412,27,38.734428,1.526819
411,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,279,14,265,234,49,26,2,2,1911,5729,0,,297,1614,588,1323,1883,1323,0.0,8.166666666666666,7.1056603773584905,4.741935483870968,4.992452830188679,5.653846153846154,acbba_entry:1323;clue:12;collision_intent:296;state:279;target:1,71,483,0.03632478632478642,227,547.422363,3.023139,274.76053,2.134204,215,272.661833,1.766893
412,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,381,14,367,308,77,32,3,2,2234,6699,0,,409,1825,806,1428,2206,1428,0.0,7.253246753246753,6.010899182561308,3.748031496062992,3.891008174386921,4.636363636363637,acbba_entry:1428;clue:16;collision_intent:408;state:381;target:1,101,590,0.08603896103896114,299,726.630398,18.72587,380.54370299999994,17.494552,287,346.08669499999996,1.803918
413,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,74,26,48,74,4,6,1,1,430,1288,0,,77,353,163,267,378,267,0.0,5.8108108108108105,7.875,3.608108108108108,5.5625,3.608108108108108,acbba_entry:267;clue:12;collision_intent:76;state:74;target:1,19,110,0.054054054054053946,59,80.077999,2.438314,24.523943,0.915976,35,55.554055999999996,1.737675
414,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,47,47,0,51,0,0,0,0,96,285,0,,49,47,96,0,0,0,0.0,1.8823529411764706,0.0,0.0,0.0,0.0,collision_intent:48;state:47;target:1,12,25,0.014705882352941124,46,1.4723460000000002,0.112837,1.4723460000000002,0.112837,0,0.0,0.0
415,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,35,35,0,39,0,0,0,0,72,213,0,,37,35,72,0,0,0,0.0,1.8461538461538463,0.0,0.0,0.0,0.0,collision_intent:36;state:35;target:1,9,19,0.019230769230769162,34,1.207606,0.114469,1.207606,0.114469,0,0.0,0.0
416,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,25,25,0,29,0,0,0,0,52,153,0,,27,25,52,0,0,0,0.0,1.793103448275862,0.0,0.0,0.0,0.0,collision_intent:26;state:25;target:1,7,15,0.02586206896551735,24,0.9058309999999999,0.119462,0.9058309999999999,0.119462,0,0.0,0.0
417,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,49,9,40,51,2,9,2,1,317,947,0,,52,265,105,212,299,212,0.0,6.215686274509804,7.475,4.326530612244898,5.3,4.1568627450980395,acbba_entry:212;clue:4;collision_intent:51;state:49;target:1,13,85,0.044117647058823595,36,65.5261,2.508237,18.259963000000003,0.755041,28,47.266137,1.840111
418,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,423,51,372,315,112,41,5,4,2381,7139,0,,455,1926,894,1487,2279,1487,0.0,7.5587301587301585,6.126344086021505,3.5153664302600474,3.997311827956989,4.720634920634921,acbba_entry:1487;clue:16;collision_intent:454;state:423;target:1,114,606,0.011904761904761862,401,819.311799,2.748694,462.44031800000005,2.11334,352,356.871481,1.604197
419,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,370,60,310,302,72,16,1,1,2152,6452,0,,387,1765,765,1387,2032,1387,0.0,7.125827814569536,6.554838709677419,3.7486486486486488,4.474193548387097,4.5927152317880795,acbba_entry:1387;clue:8;collision_intent:386;state:370;target:1,96,549,0.051324503311258374,290,593.618657,19.104786,309.67397100000005,2.418375,232,283.944686,16.886387
420,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,459,138,321,348,115,37,3,2,2393,7175,0,,486,1907,957,1436,2116,1436,0.0,6.876436781609195,6.59190031152648,3.128540305010893,4.473520249221184,4.126436781609195,acbba_entry:1436;clue:12;collision_intent:485;state:459;target:1,118,607,0.05890804597701149,414,586.7286769999998,3.183752,345.036604,2.154972,277,241.69207300000002,2.392423
421,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,340,6,334,282,62,25,2,2,2124,6368,0,,357,1767,705,1419,2112,1419,0.0,7.531914893617022,6.323353293413174,4.173529411764706,4.248502994011976,5.031914893617022,acbba_entry:1419;clue:8;collision_intent:356;state:340;target:1,88,544,0.049645390070921946,199,525.0520309999999,3.318253,275.384459,2.512716,193,249.667572,1.845967
422,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,61,57,4,65,0,0,0,0,140,415,0,,63,77,128,12,25,12,0.0,2.1538461538461537,6.25,0.19672131147540983,3.0,0.18461538461538463,acbba_entry:12;clue:4;collision_intent:62;state:61;target:1,16,37,0.011538461538461497,60,10.676746,2.269184,4.438467,0.683517,4,6.238279,1.601892
423,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,372,188,184,307,69,6,3,3,1467,4396,0,,387,1080,775,692,1091,692,0.0,4.778501628664495,5.929347826086956,1.8602150537634408,3.760869565217391,2.254071661237785,acbba_entry:692;clue:16;collision_intent:386;state:372;target:1,94,374,0.05130293159609112,288,211.48824000000002,18.123998,104.16866399999999,17.468131,102,107.31957600000001,16.81767
424,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,75,17,58,73,6,8,0,0,429,1285,0,,80,349,159,270,394,270,0.0,5.876712328767123,6.793103448275862,3.6,4.655172413793103,3.6986301369863015,acbba_entry:270;clue:4;collision_intent:79;state:75;target:1,20,114,0.03767123287671237,71,118.708155,2.388293,32.873426,0.834948,55,85.834729,1.713096
425,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,36,0,36,35,5,8,2,2,280,837,0,,41,239,81,199,280,199,0.0,8.0,7.777777777777778,5.527777777777778,5.527777777777778,5.685714285714286,acbba_entry:199;clue:4;collision_intent:40;state:36;target:1,9,76,0.06428571428571428,31,72.467664,2.579917,18.901021,0.714942,31,53.566643,1.871824
426,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,526,30,496,347,183,46,1,1,2479,7433,0,,559,1920,1101,1378,2419,1378,0.0,7.144092219020173,4.877016129032258,2.6197718631178706,2.778225806451613,3.9711815561959654,acbba_entry:1378;clue:16;collision_intent:558;state:526;target:1,134,627,0.08429394812680124,457,1014.5898069999998,30.285011,605.2663379999999,29.690426,429,409.32346899999993,1.915472
427,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,459,72,387,331,132,50,6,6,2644,7927,0,,491,2153,962,1682,2500,1682,0.0,7.9879154078549846,6.459948320413437,3.664488017429194,4.3462532299741605,5.081570996978852,acbba_entry:1682;clue:12;collision_intent:490;state:459;target:1,117,672,0.0868580060422961,399,865.7442430000001,18.808942,511.2986210000001,18.241047,329,354.445622,16.708311
428,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,155,151,4,159,0,0,0,0,330,987,0,,156,174,315,15,28,15,0.0,2.0754716981132075,7.0,0.0967741935483871,3.75,0.09433962264150944,acbba_entry:15;clue:4;collision_intent:155;state:155;target:1,39,85,0.004716981132075526,153,11.848469,1.907311,6.9594640000000005,0.680988,4,4.889004999999999,1.23842
429,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,111,39,72,100,15,8,0,0,559,1675,0,,115,444,234,325,481,325,0.0,5.59,6.680555555555555,2.9279279279279278,4.513888888888889,3.25,acbba_entry:325;clue:8;collision_intent:114;state:111;target:1,29,143,0.07000000000000006,90,127.39725199999998,10.419888,36.858266,0.954759,53,90.538986,9.60123
430,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,18,18,0,22,0,0,0,0,37,109,0,,19,18,37,0,0,0,0.0,1.6818181818181819,0.0,0.0,0.0,0.0,collision_intent:18;state:18;target:1,5,11,0.045454545454545414,16,0.704379,0.123622,0.704379,0.123622,0,0.0,0.0
431,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,360,127,233,262,102,26,4,4,1666,4996,0,,374,1292,738,928,1412,928,0.0,6.358778625954199,6.060085836909871,2.577777777777778,3.982832618025751,3.5419847328244276,acbba_entry:928;clue:4;collision_intent:373;state:360;target:1,94,429,0.06679389312977091,313,457.52118600000006,22.427296,209.408938,16.985854,188,248.112248,21.711938
432,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,128,0,128,111,21,12,2,2,805,2412,0,,142,663,278,527,805,527,0.0,7.252252252252252,6.2890625,4.1171875,4.1171875,4.747747747747748,acbba_entry:527;clue:8;collision_intent:141;state:128;target:1,35,215,0.06981981981981988,116,264.43657299999995,2.781171,83.528571,1.183568,116,180.90800199999998,1.907471
433,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,239,42,197,207,36,25,7,7,1294,3880,0,,258,1036,505,789,1210,789,0.0,6.251207729468599,6.1421319796954315,3.301255230125523,4.00507614213198,3.8115942028985508,acbba_entry:789;clue:8;collision_intent:257;state:239;target:1,62,331,0.03985507246376807,181,313.13140599999997,2.511047,125.63099399999999,1.47958,141,187.50041200000004,1.717575
434,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,5,5,0,9,0,0,0,0,12,34,0,,7,5,12,0,0,0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,collision_intent:6;state:5;target:1,2,5,0.08333333333333326,6,0.367534,0.121957,0.367534,0.121957,0,0.0,0.0
435,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,160,13,147,140,24,15,6,4,1028,3082,0,,183,845,351,677,1001,677,0.0,7.3428571428571425,6.809523809523809,4.23125,4.605442176870748,4.835714285714285,acbba_entry:677;clue:8;collision_intent:182;state:160;target:1,45,264,0.08928571428571419,199,524.6007689999999,18.689822,137.553392,1.671717,187,387.047377,17.545615
436,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,54,24,30,57,1,2,0,0,284,849,0,,59,225,117,167,236,167,0.0,4.982456140350878,7.866666666666666,3.0925925925925926,5.566666666666666,2.9298245614035086,acbba_entry:167;clue:4;collision_intent:58;state:54;target:1,15,77,0.03947368421052633,60,117.05255700000001,18.341166,36.402378,16.499874,38,80.65017900000001,17.779799
437,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,10,10,0,14,0,0,0,0,21,60,0,,11,10,21,0,0,0,0.0,1.5,0.0,0.0,0.0,0.0,collision_intent:10;state:10;target:1,3,7,0.0714285714285714,9,0.519479,0.12471,0.519479,0.12471,0,0.0,0.0
438,dcta_parity_v1,custom,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,ACBBA,ideal,1.0,19,361,0.01,4,4,,,bayesian_acbba_topk_001_k4,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,completed,,,24,24,0,28,0,0,0,0,49,144,0,,25,24,49,0,0,0,0.0,1.75,0.0,0.0,0.0,0.0,collision_intent:24;state:24;target:1,6,13,0.0,22,0.8369329999999999,0.114853,0.8369329999999999,0.114853,0,0.0,0.0
